,y,mu,y_real,mu_real
0,0.5740067165538566,-0.011467017708621968,0.06,0.03030812488171554
1,0.8206361054355542,0.031425056064386114,0.07999999999999999,0.031863064822531935
2,-0.0793747530547429,-0.12457586880733543,0.027999999999999903,0.026561942142801404
3,-0.21152788876279585,-0.014703933620246303,0.023999999999999997,0.030193905756681023
4,0.24757105418475578,-0.017062709103072456,0.040999999999999905,0.030110944265610513
5,0.9769400897221998,-0.0010154178114205963,0.09600000000000002,0.030679882448556076
6,-1.862076720782233,0.002454955155434188,0.003500000000000001,0.03080432735648178
7,0.23705192307710685,-0.020371730748886867,0.0405,0.029994945311278765
8,0.8044091522888832,0.014382283429775256,0.07849999999999999,0.031235893611933643
9,-0.5327519944783148,-0.0034188367815685245,0.016499999999999994,0.030593992464487938
10,-0.1429074011887271,0.15326576348929039,0.025999999999999905,0.036729094005372984
11,-1.4745905840816282,0.02180420588478254,0.005499999999999899,0.03150748725007177
12,-0.28612260559661684,-0.060680601852611794,0.022,0.02861727039254231
13,-0.248014179360232,0.13504643056577292,0.022999999999999996,0.03595676203548248
14,0.7000143174906713,0.011239681933212153,0.06949999999999999,0.03112160170846326
15,-1.9942298564903176,-0.07799726357222733,0.0029999999999999003,0.02804502598779351
16,0.9404537991247637,0.22451291004738366,0.092,0.039911950097560246
17,0.2983135806661095,-1.1150840136957398,0.043500000000000004,0.008365334421026535
18,0.2983135806661095,0.006644949083686822,0.043500000000000004,0.030955250145302725
19,-0.0793747530547429,0.008182442497097755,0.027999999999999903,0.031010815622369372
20,0.33685033488012994,0.18805152517958987,0.045499999999999895,0.03825006337902716
21,0.8974604683360673,0.06854039375166272,0.08750000000000001,0.03327282061381877
22,2.006420831559782,-0.06619847103500641,0.319,0.02843367123088441
23,-0.8057618780053005,-0.06341634831016314,0.011999999999999901,0.028526094659280587
24,0.12408632831973963,-0.005242412031298873,0.03549999999999989,0.03052898458491736
25,-2.9360684460935866,-0.034049653228914005,0.0010000000000000002,0.02952018295588102
26,0.3177984746180848,0.007781699615329402,0.0445,0.030996323050041612
27,-0.8803565948391227,-0.02454787515661643,0.010999999999999897,0.029849186708150274
28,1.382103108957234,0.029020126544550814,0.1539999999999999,0.03177380647053301
29,-0.049291019694693426,-0.002916366830475195,0.028999999999999908,0.03061192912136873
30,0.6360071061398044,-0.027859446178801782,0.0645,0.02973410772332413
31,0.43467949354637425,0.0356161025926294,0.05099999999999999,0.03201921410551187
32,-1.071657210913279,0.05138447601523429,0.008799999999999902,0.03261359613225106
33,0.8726094985022268,-0.030068695050081327,0.085,0.02965758189163508
34,-0.14290740118872408,-0.8445995017013743,0.025999999999999995,0.011468501887437262
35,-0.28612260559662067,0.014842712414219104,0.0219999999999999,0.03125267396871022
36,-0.02022727268864121,0.037623155323941004,0.029999999999999995,0.032094263275499864
37,0.27837550925972704,0.022255625665452552,0.0424999999999999,0.03152408222775719
