900199,-1,-1
501326,-1,1
900122,1,-1
501318,-1,-1
501172,1,-1
501191,-1,-1
900119,1,1
508203,-1,1
501329,1,-1
501088,-1,1
508482,1,1
501054,1,1
900094,1,-1
900170,-1,-1
508465,1,-1
508012,1,1
501141,-1,-1
501348,1,1
508056,1,1
501217,-1,-1
501150,-1,-1
502346,-1,-1
508236,-1,-1
900082,-1,1
501052,1,1
501198,1,-1
501225,-1,-1
501312,1,-1
501282,-1,-1
501392,-1,1
900197,-1,-1
900166,1,1
900177,-1,-1
501167,1,-1
900129,1,1
501272,1,1
501030,-1,-1
900175,-1,-1
508031,-1,1
501036,-1,-1
900167,-1,1
900093,1,-1
501346,-1,-1
508438,-1,-1
