900082,-1,1
502345,1,1
508252,1,-1
502334,1,-1
508222,-1,1
900152,1,1
501310,1,1
508475,1,-1
501373,-1,1
502337,-1,-1
502329,1,1
501175,1,1
900135,1,-1
501144,-1,1
501188,1,1
900166,1,-1
508542,1,-1
900119,-1,-1
900195,-1,-1
502336,-1,1
900146,1,1
501210,-1,-1
900104,-1,-1
501217,-1,-1
508089,-1,-1
508534,1,1
501286,1,1
900112,-1,1
900145,-1,1
508432,1,1
501312,1,1
501518,1,-1
501045,-1,-1
501317,1,1
508069,-1,-1
508107,-1,-1
900156,-1,-1
501272,-1,1
508480,1,1
501394,1,1
508104,-1,-1
900153,1,1
501392,-1,1
501088,1,1
