501419,-1,-1
501101,-1,1
508069,-1,1
502337,-1,1
501279,1,1
501038,1,1
508243,-1,1
508356,-1,1
508357,-1,1
900082,-1,1
900335,-1,-1
502329,-1,1
501186,1,1
900161,1,1
508360,-1,-1
501329,1,-1
900176,1,1
501172,1,1
900166,1,-1
508431,-1,-1
508542,-1,1
501229,-1,-1
900177,1,1
900135,1,1
900187,1,1
900331,1,1
900094,-1,-1
501286,1,-1
501125,-1,-1
508475,1,1
508087,-1,1
900102,-1,1
900159,-1,1
501365,1,-1
501196,-1,-1
900152,1,1
501045,1,1
900153,1,-1
502359,-1,-1
900199,1,1
900197,-1,1
501373,-1,1
501336,-1,1
900151,1,1
