501225,1,1
508337,-1,1
501287,-1,-1
900122,-1,1
900152,1,-1
501343,-1,-1
900156,1,-1
508566,1,-1
900165,1,1
501236,-1,-1
900129,-1,1
501186,1,-1
501339,1,-1
900094,-1,1
508438,1,1
508031,-1,-1
900099,-1,-1
508069,-1,-1
508104,-1,-1
900196,1,1
900117,-1,1
900082,-1,1
900100,-1,-1
900101,-1,1
501206,1,-1
508537,1,1
502337,-1,1
508432,-1,1
508530,1,1
900166,1,1
508321,-1,1
900197,-1,1
900153,1,-1
508076,1,-1
501102,-1,1
502334,-1,-1
501329,1,1
502348,1,1
508089,-1,-1
501150,-1,1
508356,-1,1
502346,-1,1
508480,1,-1
508513,1,1
