501217,-1,-1
501348,1,1
508084,-1,1
508432,1,-1
501373,-1,1
501191,-1,1
900129,1,1
508045,-1,-1
501045,-1,-1
508243,1,-1
501220,1,1
508433,1,-1
900101,1,1
900327,1,-1
508031,-1,-1
501261,1,1
508076,-1,-1
508245,1,-1
502340,-1,-1
508222,-1,-1
900184,-1,-1
501394,1,1
508464,-1,-1
501036,-1,-1
508087,-1,-1
508321,-1,-1
501125,1,-1
508485,1,1
501340,-1,1
900146,1,1
900115,-1,-1
508252,1,-1
508536,-1,-1
900093,-1,-1
508415,1,-1
900100,1,1
501518,1,-1
508534,1,1
501346,-1,1
501173,-1,-1
508512,-1,-1
502358,1,-1
508542,1,1
508337,-1,-1
