900171,-1,-1
900155,1,-1
900145,1,-1
508321,-1,-1
508431,1,-1
900112,1,-1
508245,1,-1
501336,1,-1
900166,-1,-1
502333,-1,-1
501272,-1,-1
900338,1,-1
501343,1,-1
501038,-1,-1
508433,1,-1
508535,1,-1
508006,1,-1
900099,1,-1
501198,1,-1
900153,1,-1
900101,1,-1
900083,1,-1
508236,-1,-1
501255,1,-1
501206,1,-1
508104,-1,-1
501036,-1,-1
508337,-1,-1
501307,-1,-1
502334,-1,-1
508105,1,-1
900104,-1,-1
501102,1,-1
900131,-1,-1
501195,1,-1
508464,1,-1
508533,1,-1
508108,1,-1
900152,-1,-1
900161,-1,-1
501175,-1,-1
502346,1,-1
501150,-1,-1
501141,-1,-1
