501206,1,1
501236,1,1
900196,-1,-1
502359,1,-1
501173,-1,1
900174,-1,-1
508076,1,1
900189,-1,1
900131,-1,1
900098,1,-1
508065,-1,-1
900338,1,-1
501310,-1,-1
900156,-1,1
900082,-1,-1
508432,-1,-1
501191,-1,-1
501102,1,-1
508088,1,-1
900334,1,1
502341,-1,-1
900197,-1,-1
508245,1,-1
501168,-1,-1
508539,-1,1
900135,-1,-1
900104,-1,1
501054,-1,-1
501346,-1,-1
501317,1,1
900170,-1,1
508306,-1,1
900146,-1,-1
501175,-1,-1
900172,-1,-1
508542,1,1
508537,1,-1
900335,-1,1
900117,-1,-1
501379,-1,-1
502358,1,1
900166,-1,1
900102,-1,-1
501361,1,1
