,y,mu,y_real,mu_real
0,0.5136868511370077,-0.0023842023190921305,0.056499999999999995,0.030458478486193142
1,0.6622640326049534,-0.001952462657637806,0.06749999999999991,0.030474226812284767
2,0.804169431741848,0.002403654621389713,0.07999999999999999,0.030633578720567267
3,0.911774986462238,0.0016166643885090193,0.091,0.030604728144679298
4,0.5427413871757705,-0.0001952282012092788,0.05849999999999989,0.030538408529964034
5,0.8790165255584694,0.01868430443736021,0.08750000000000001,0.03123655613982949
6,0.2147233329491039,-0.0015464078177209832,0.03950000000000001,0.030489045677778177
7,0.3048358286138061,0.34440124127650823,0.044000000000000004,0.046134456682105515
8,0.27586528208572386,0.0008129568404437248,0.042499999999999996,0.030575292765400164
9,0.37751066193869165,-0.0006065790847428823,0.048,0.03052337212921225
10,0.45235775575531123,-0.02359040306991705,0.0524999999999999,0.02969488631623554
11,0.6242923262271126,-0.005219644216000166,0.0645,0.03035525369954642
12,0.1933059110516045,-0.0033732521102444904,0.0385,0.0304224321402726
13,-1.697967084181427,-0.002039264532485374,0.003999999999999899,0.03047105993502496
14,-0.7135147243838899,-0.018749051917550698,0.012999999999999906,0.029867509661703158
15,-0.7135147243838899,-0.011542810262511272,0.012999999999999906,0.030126315866961125
16,0.5979835783633859,0.0008335432160602006,0.0625,0.03057604637750577
17,-0.07267737333528675,0.0017137883079602757,0.027999999999999903,0.030608287177346608
18,0.3142735978244095,0.002542583410324692,0.0445,0.030638674587776246
19,0.6866521502730685,-0.013174051000564244,0.06949999999999999,0.03006753553233728
20,1.443513960787554,0.10689657039955708,0.172,0.03471607911256057
21,0.6497976267245866,0.01808680747364909,0.0665,0.031214218590940125
22,-0.5143858059466357,-0.009044459343974826,0.016499999999999994,0.03021656460846519
23,0.5427413871757705,0.004260991574307705,0.05849999999999989,0.030701775426730336
24,0.21472333294910165,0.0037536319611428514,0.0394999999999999,0.03068313141005187
25,0.45235775575531273,0.0013876786126802035,0.05249999999999999,0.03059633877180176
26,0.33283511032613017,0.000813070259426868,0.04549999999999999,0.03057529691731465
27,-1.3593089664696452,0.00545182262912314,0.005999999999999903,0.030745579578315845
28,-0.2014292141974162,0.0037988879138858155,0.023999999999999997,0.03068479397704933
29,0.38616601077519386,-0.004952358049461015,0.04850000000000001,0.030364969349034338
30,-0.37485660667210974,-0.0019038706920822808,0.0195,0.030475999783940548
31,-0.2014292141974162,-0.0008059180975278621,0.023999999999999997,0.030516088212220842
32,-1.599590724893984,-0.0045430228089998964,0.0044999999999999,0.03037985440269571
33,-0.33308621864337984,0.0039094078403637145,0.020499999999999997,0.030688854523938977
34,-2.2769069603175556,0.0011144379533393723,0.0019999999999998994,0.03058633103796353
35,0.14874955083250385,0.0020755803275946667,0.0364999999999999,0.030621548415396275
36,-0.07267737333528675,-0.0144828891545478,0.027999999999999903,0.030020455630962728
37,-1.4319837997945326,-0.00970662601886223,0.005499999999999899,0.03019261864790589
