508007,1,-1
501195,1,-1
508108,1,-1
501163,-1,-1
508536,1,1
501361,-1,-1
501335,1,1
502358,1,-1
501343,1,1
508006,-1,1
501173,-1,-1
501326,-1,-1
508084,-1,1
900115,1,-1
501088,-1,-1
501079,1,-1
900170,-1,1
900199,-1,-1
501348,1,1
508102,1,-1
508534,1,-1
508530,1,-1
501310,-1,-1
501320,-1,1
900101,1,-1
900195,1,-1
508325,1,1
508432,-1,1
501307,-1,-1
508480,1,1
900171,-1,-1
501279,1,1
508236,-1,-1
900152,1,-1
900082,-1,-1
501193,1,1
900098,1,-1
508065,-1,-1
501045,-1,-1
900336,-1,-1
900106,-1,1
501256,1,1
502359,-1,1
508306,-1,1
