900331,1,-1
501335,1,1
501365,1,-1
508084,-1,-1
508302,1,-1
508471,1,-1
900131,1,-1
501163,-1,-1
502334,1,-1
508252,1,-1
508542,1,-1
900184,1,-1
501198,1,1
501125,1,-1
501188,1,1
501257,-1,-1
508485,1,1
508006,-1,-1
508480,1,1
508566,1,-1
508482,1,-1
501373,-1,-1
501094,1,-1
501030,1,-1
508107,-1,-1
501346,1,1
508438,1,-1
900099,-1,-1
508016,-1,-1
501225,-1,-1
508484,1,1
501167,1,-1
900333,-1,-1
508293,-1,-1
501320,-1,1
508533,1,1
501518,1,-1
508089,-1,-1
508058,-1,-1
501318,1,-1
900159,-1,1
508012,1,-1
508337,-1,-1
501282,-1,-1
