900082,-1,1
508108,-1,1
501220,1,-1
508512,1,1
501379,-1,-1
900175,-1,1
900159,-1,1
900184,1,1
501280,-1,1
900166,1,-1
501336,1,1
508203,-1,1
900195,-1,-1
508539,1,1
501365,1,-1
501454,1,1
501168,1,1
501217,-1,-1
501361,-1,1
501101,1,1
508076,-1,-1
900170,-1,1
501339,1,1
900099,-1,-1
508006,-1,-1
501186,1,1
508473,1,-1
501193,1,1
501206,1,-1
900155,1,-1
508537,1,-1
501176,-1,-1
508087,-1,1
501282,-1,1
501289,-1,-1
900331,1,1
501518,1,-1
501052,1,-1
501102,1,1
508060,1,-1
501195,-1,-1
508046,-1,-1
508245,1,-1
501163,-1,-1
