501167,1,-1
900119,-1,1
508536,1,1
501282,-1,-1
900177,1,-1
501518,1,1
508203,-1,1
502346,1,1
900130,-1,1
508108,-1,-1
508433,1,1
501286,1,-1
508089,-1,1
508016,-1,-1
502336,-1,1
508534,1,-1
501094,1,1
900156,-1,1
501191,1,1
900135,1,-1
508473,1,1
900153,1,-1
501394,1,1
501326,-1,1
900102,-1,-1
900199,1,1
508058,-1,-1
900331,1,1
501176,-1,-1
508542,1,1
900104,-1,-1
508293,-1,1
508243,1,-1
502334,1,-1
501220,1,1
900167,-1,1
501030,1,1
508566,1,1
900112,-1,1
501125,1,-1
508236,-1,1
501343,-1,1
508046,-1,-1
501083,1,1
