,y,mu,y_real,mu_real
0,-0.8043664636058737,-2.6074954561143464e-07,0.002999999999999999,0.05952072039525893
1,0.10679530772362046,-2.890412665416094e-07,0.08849999999999998,0.05952071414047275
2,0.4882585187389231,-5.909796264256506e-07,0.365,0.05952064738742053
3,0.46994722768111685,0.00034224122083549244,0.3410000000000001,0.059596489556435095
4,-0.0664643728872916,-5.623674734603589e-07,0.0465,0.059520653713041334
5,-0.05512691692055472,1.4324184154555422e-08,0.0484999999999999,0.059520781209104055
6,0.2918823575731521,0.0027993232165434904,0.17600000000000002,0.060142886899004946
7,0.4730869110069038,8.165893903148282e-09,0.345,0.05952077984761636
8,0.2712237176314371,-2.8165724710260985e-07,0.1629999999999999,0.0595207157729454
9,-0.10700231968736926,-5.886623232962795e-07,0.04000000000000001,0.05952064789973362
10,0.4035810992598169,1.1048624829120356e-08,0.2665,0.05952078048493653
11,0.058620907243849295,-2.9373571509358634e-07,0.07399999999999998,0.05952071310261541
12,-0.3004309081956658,-5.654056701059519e-08,0.019499999999999896,0.05952076554217854
13,-0.06937493954796793,0.0001249371310462166,0.04599999999999999,0.059548405813376136
14,-0.05236561277629195,-4.4358084817477727e-07,0.049,0.059520679974586724
15,0.57831781242907,-3.239188143073813e-07,0.51,0.05952070642968063
16,-0.18000336845706927,-1.2868082655020745e-07,0.0304999999999999,0.05952074959326521
17,0.08295453756991168,-2.1532413721953347e-07,0.0809999999999999,0.05952073043799391
18,-0.2501973427486983,8.05748732215043e-09,0.0235,0.05952077982364961
19,0.47619040121145717,3.1881706113927585e-08,0.349,0.05952078509075791
20,-0.01402252607283377,-4.329253182652431e-07,0.056499999999999995,0.05952068233032965
21,0.22639872751062737,9.51141384459669e-08,0.138,0.059520799070319
22,0.12728969395275908,-1.3853529352323355e-07,0.09550000000000002,0.05952074741462021
23,-0.10700231968736926,6.746387062643283e-08,0.04000000000000001,0.05952079295733836
24,-0.09386679779157946,-3.1082153393219746e-06,0.041999999999999996,0.05952009087553089
25,-0.261904613051002,-3.735649233014148e-07,0.0225,0.0595206954538297
26,-0.26190461305100315,2.1140975936334062e-08,0.022499999999999902,0.05952078271617466
27,-0.5762528717203842,2.8753777808830977e-09,0.006999999999999903,0.059520778677978024
