,y,mu,y_real,mu_real
0,1.0375055782481755,-6.246232364694968e-05,0.47599999999999987,0.1107413161174612
1,0.22993318726341347,-0.030318661214148574,0.153,0.10613100966669528
2,0.6113107351709215,0.060778419363455675,0.2615,0.12062711633739996
3,0.8074509866017544,-0.03931109714764125,0.3444999999999999,0.10479814849790842
4,-0.3163497747829123,-0.01052460454127768,0.0709999999999999,0.10912491903039276
5,-0.15158875429380714,-0.036991706112011906,0.08949999999999989,0.10514031881819277
6,0.563482411111088,0.15231549662710137,0.2445000000000001,0.13718800965768926
7,-1.6763005519866003,0.0018256638783456195,0.010499999999999997,0.11103557106389099
8,-0.7995932288453909,0.004044339316437168,0.03599999999999989,0.11138233977567513
9,-1.300738454880903,0.0020518030262133545,0.017799999999999903,0.11107086609894842
10,0.8762989998845323,-0.0203856422741847,0.3794999999999999,0.10762299721738097
11,0.6712919902048833,0.18567649910605039,0.2845,0.14377342201438004
12,0.44844419520427936,-0.01685346675342748,0.20799999999999988,0.10815858725056103
13,-0.5948987735767287,-0.03790018936442839,0.048,0.105006161085286
14,0.8553701350500849,-0.03070113675320598,0.3685,0.10607397538697583
15,0.954353082017611,-0.0639670854817408,0.4234999999999999,0.10122887462005654
16,-1.6303794512537269,-0.03745365381159201,0.011199999999999996,0.10507208057345445
17,-0.5448207178544852,-0.03981535018981397,0.05149999999999999,0.1047239055895722
18,-0.47262214219130416,-0.043180809802156155,0.05699999999999989,0.10422974255449438
19,1.2238406108747368,-0.021019912117038155,0.6185000000000002,0.10752710302383882
20,0.5605663000409402,0.3866525522731995,0.2435,0.19069871053213122
21,0.8534366281397132,-0.011150511203653683,0.3675,0.10902896809200299
22,1.1338239431409933,0.10623258017078131,0.545,0.12858451312056726
23,-0.3213782770204497,-0.06203733358955437,0.0705,0.101503791664127
